90.470398,X,Y,Z
90.471344,X,Y,Z
90.472305,X,Y,Z
90.473251,X,Y,Z
90.474205,X,Y,Z
90.475159,X,Y,Z
90.476112,X,Y,Z
90.477066,X,Y,Z
90.478020,X,Y,Z
90.478973,X,Y,Z
90.479919,X,Y,Z
90.480881,X,Y,Z
90.481834,X,Y,Z
90.482780,X,Y,Z
90.483734,X,Y,Z
90.484688,X,Y,Z
90.485641,X,Y,Z
90.486595,X,Y,Z
90.487541,X,Y,Z
90.488495,X,Y,Z
90.489449,X,Y,Z
90.490402,X,Y,Z
90.491341,X,Y,Z
90.492302,X,Y,Z
90.493248,X,Y,Z
90.494209,X,Y,Z
90.495163,X,Y,Z
90.496109,X,Y,Z
90.497063,X,Y,Z
90.498016,X,Y,Z
90.498978,X,Y,Z
90.499924,X,Y,Z
90.500877,X,Y,Z
90.501831,X,Y,Z
90.502785,X,Y,Z
90.503738,X,Y,Z
90.504684,X,Y,Z
90.505638,X,Y,Z
90.506592,X,Y,Z
90.507545,X,Y,Z
90.508499,X,Y,Z
90.509445,X,Y,Z
90.510399,X,Y,Z
90.511345,X,Y,Z
90.512306,X,Y,Z
90.513245,X,Y,Z
90.514206,X,Y,Z
90.515160,X,Y,Z
90.516113,X,Y,Z
90.517067,X,Y,Z
90.518013,X,Y,Z
90.518974,X,Y,Z
90.519920,X,Y,Z
90.520882,X,Y,Z
90.521835,X,Y,Z
90.522781,X,Y,Z
90.523735,X,Y,Z
90.524689,X,Y,Z
90.525642,X,Y,Z
90.526588,X,Y,Z
90.527542,X,Y,Z
90.528496,X,Y,Z
90.529449,X,Y,Z
90.530403,X,Y,Z
90.531342,X,Y,Z
90.532303,X,Y,Z
90.533249,X,Y,Z
90.534210,X,Y,Z
90.535156,X,Y,Z
90.536110,X,Y,Z
90.537064,X,Y,Z
90.538017,X,Y,Z
90.538979,X,Y,Z
90.539917,X,Y,Z
90.540878,X,Y,Z
90.541832,X,Y,Z
90.542786,X,Y,Z
90.543739,X,Y,Z
90.544685,X,Y,Z
90.545639,X,Y,Z
90.546593,X,Y,Z
90.547546,X,Y,Z
90.548492,X,Y,Z
90.549446,X,Y,Z
90.550400,X,Y,Z
90.551346,X,Y,Z
90.552307,X,Y,Z
90.553246,X,Y,Z
90.554207,X,Y,Z
90.555161,X,Y,Z
90.556114,X,Y,Z
90.557060,X,Y,Z
90.558014,X,Y,Z
90.558975,X,Y,Z
90.559921,X,Y,Z
90.560883,X,Y,Z
90.561829,X,Y,Z
90.562782,X,Y,Z
90.563736,X,Y,Z
90.564690,X,Y,Z
90.565643,X,Y,Z
90.566589,X,Y,Z
90.567543,X,Y,Z
90.568497,X,Y,Z
90.569450,X,Y,Z
90.570396,X,Y,Z
90.571342,X,Y,Z
90.572304,X,Y,Z
90.573250,X,Y,Z
90.574211,X,Y,Z
90.575157,X,Y,Z
90.576111,X,Y,Z
90.577065,X,Y,Z
90.578018,X,Y,Z
90.578979,X,Y,Z
90.579918,X,Y,Z
90.580879,X,Y,Z
